회계년도,회사명,거래소코드,정상영업이익증가율(IFRS연결),순이익증가율(IFRS연결),1주당순이익(IFRS연결)(원),부채비율(IFRS연결),매출액정상영업이익률(IFRS연결),PER(최고)(IFRS),PER(최저)(IFRS),PBR(최고)(IFRS),PBR(최저)(IFRS),PCR(최고)(IFRS),PCR(최저)(IFRS)
2008/12,일진다이아몬드(주),81000,0.0,-70.49,1881.0,140.88,9.02,9.73,2.9,1.33,0.4,0.0,0.0
2009/12,일진다이아몬드(주),81000,0.0,0.0,-4026.0,144.31,-6.96,0.0,0.0,0.92,0.37,6.53,2.63
2010/12,일진다이아몬드(주),81000,0.0,0.0,1019.0,103.33,19.14,46.35,7.9,11.18,1.91,27.41,4.67
2011/12,일진다이아몬드(주),81000,0.0,0.0,1065.0,89.95,17.89,15.51,7.83,2.85,1.44,7.46,3.77
2012/12,일진다이아몬드(주),81000,0.0,0.0,695.0,96.99,10.11,18.59,9.58,1.94,1.0,10.82,5.57
2013/12,일진다이아몬드(주),81000,-28.86,-57.58,295.0,92.17,7.9,18.34,10.83,1.52,0.9,10.47,6.18
2014/12,일진다이아몬드(주),81000,10.55,15.07,339.0,97.86,8.43,21.06,10.68,1.67,0.84,10.99,5.57
2015/12,일진다이아몬드(주),81000,85.99,181.21,954.0,74.84,13.0,12.33,6.07,1.7,0.84,9.58,4.71
2016/12,일진다이아몬드(주),81000,-55.14,-56.66,413.0,72.71,5.9,27.12,18.55,1.27,0.87,8.41,5.75
2017/12,일진다이아몬드(주),81000,79.73,63.02,674.0,60.04,9.29,41.37,11.12,3.3,0.89,28.4,7.63
2018/12,일진다이아몬드(주),81000,32.14,0.68,0.0,54.86,11.33,59.96,29.18,3.83,1.86,36.06,17.55
2019/12,일진다이아몬드(주),81000,-12.91,48.29,0.0,34.93,8.21,375.92,201.78,3.52,1.89,34.55,18.54
2020/12,일진다이아몬드(주),81000,-31.19,-54.05,0.0,31.37,5.39,0.0,0.0,6.25,0.96,543.84,83.67
2021/12,일진다이아몬드(주),81000,0.0,62.74,598.0,19.94,4.85,8.83,4.7,3.25,1.73,0.0,0.0
2022/12,일진다이아몬드(주),81000,-64.02,0.0,-472.0,13.51,1.75,0.0,0.0,2.12,0.89,87.56,36.7
2007/12,일진디스플레이(주),20760,0.0,0.0,-7301.0,287.78,-78.45,0.0,0.0,4.32,2.17,0.0,0.0
2008/12,일진디스플레이(주),20760,0.0,0.0,-7690.0,477.18,-45.11,0.0,0.0,4.27,1.12,0.0,0.0
2009/12,일진디스플레이(주),20760,0.0,0.0,25.0,81.72,1.65,707.61,181.63,9.72,2.49,117.51,30.16
2010/12,일진디스플레이(주),20760,2494.73,2107.99,447.0,177.36,12.71,31.2,10.35,6.92,2.29,49.82,16.52
2011/12,일진디스플레이(주),20760,150.68,167.29,1133.0,101.75,11.19,11.36,5.84,4.14,2.12,20.9,10.74
2012/12,일진디스플레이(주),20760,77.89,109.09,2344.0,80.69,10.82,10.33,4.47,4.63,2.0,6.89,2.98
2013/12,일진디스플레이(주),20760,-7.28,-24.97,1703.0,66.35,9.08,13.83,8.39,4.68,2.84,9.24,5.6
2014/12,일진디스플레이(주),20760,-62.12,-70.99,494.0,60.49,4.99,35.6,12.25,3.26,1.12,11.42,3.93
2015/12,일진디스플레이(주),20760,0.0,0.0,-834.0,69.41,-4.2,0.0,0.0,2.83,1.09,17.19,6.6
2016/12,일진디스플레이(주),20760,0.0,0.0,-2360.0,141.16,-17.67,0.0,0.0,2.7,1.58,0.0,0.0
2017/12,일진디스플레이(주),20760,0.0,0.0,622.0,102.65,7.85,19.99,7.9,4.45,1.76,9.59,3.79
2018/12,일진디스플레이(주),20760,-99.01,-90.55,59.0,95.52,0.09,146.09,51.2,3.07,1.08,13.32,4.67
2019/12,일진디스플레이(주),20760,0.0,0.0,-1076.0,150.88,-32.18,0.0,0.0,3.37,1.69,0.0,0.0
2020/12,일진디스플레이(주),20760,0.0,0.0,-1311.0,301.4,-45.59,0.0,0.0,6.41,1.73,0.0,0.0
2021/12,일진디스플레이(주),20760,0.0,0.0,-1303.0,995.11,-34.95,0.0,0.0,15.06,4.87,0.0,0.0
2022/12,일진디스플레이(주),20760,0.0,0.0,-68.0,305.46,0.85,0.0,0.0,4.18,1.6,53.63,20.56
2008/12,일진전기(주),103590,,,,,,,,,,,
2009/12,일진전기(주),103590,0.0,0.0,1325.0,120.62,7.41,9.92,2.57,1.5,0.39,4.16,1.08
2010/12,일진전기(주),103590,0.0,0.0,721.0,111.64,4.56,18.84,12.1,1.45,0.93,48.26,30.99
2011/12,일진전기(주),103590,0.0,0.0,-368.0,130.33,-0.34,0.0,0.0,1.3,0.49,0.0,0.0
2012/12,일진전기(주),103590,0.0,0.0,-339.0,161.63,-0.67,0.0,0.0,0.87,0.45,0.0,0.0
2013/12,일진전기(주),103590,0.0,0.0,134.0,160.29,2.29,63.38,24.14,0.95,0.36,0.0,0.0
2014/12,일진전기(주),103590,51.84,158.81,348.0,153.44,3.96,20.65,13.69,1.16,0.77,9.76,6.46
2015/12,일진전기(주),103590,-53.65,-35.37,225.0,128.92,1.98,117.93,60.96,1.09,0.56,11.6,6.0
2016/12,일진전기(주),103590,-68.46,-82.97,38.0,127.8,0.66,1301.08,945.54,0.7,0.51,0.0,0.0
2017/12,일진전기(주),103590,33.63,0.0,-56.0,138.0,0.78,0.0,0.0,0.7,0.53,0.0,0.0
2018/12,일진전기(주),103590,-12.3,0.0,-390.0,159.26,0.72,0.0,0.0,0.91,0.34,0.0,0.0
2019/12,일진전기(주),103590,118.33,0.0,97.0,157.09,1.71,47.81,27.73,0.49,0.28,5.04,2.92
2020/12,일진전기(주),103590,20.6,33.69,130.0,155.88,1.95,27.76,8.94,0.44,0.14,2.43,0.78
2021/12,일진전기(주),103590,48.1,210.16,403.0,159.38,2.19,23.07,8.42,1.05,0.38,56.75,20.71
2022/12,일진전기(주),103590,54.35,62.06,653.0,143.41,2.7,13.14,6.7,0.9,0.46,5.71,2.91
2012/12,일진하이솔루스(주),271940,,,,,,,,,,,
2013/12,일진하이솔루스(주),271940,,,,,,,,,,,
2014/12,일진하이솔루스(주),271940,,,,,,,,,,,
2015/12,일진하이솔루스(주),271940,0.0,0.0,-2114.0,349.99,-5.0,0.0,0.0,0.0,0.0,0.0,0.0
2016/12,일진하이솔루스(주),271940,0.0,0.0,170.0,371.06,1.96,0.0,0.0,0.0,0.0,0.0,0.0
2017/12,일진하이솔루스(주),271940,0.0,0.0,-2110.0,245.43,-4.51,0.0,0.0,0.0,0.0,0.0,0.0
2018/12,일진하이솔루스(주),271940,0.0,0.0,285.0,228.85,2.08,0.0,0.0,0.0,0.0,0.0,0.0
2019/12,일진하이솔루스(주),271940,1921.37,4187.24,11128.0,106.37,13.57,0.0,0.0,0.0,0.0,0.0,0.0
2020/12,일진하이솔루스(주),271940,25.5,73.71,536.0,52.77,13.28,0.0,0.0,0.0,0.0,0.0,0.0
2021/12,일진하이솔루스(주),271940,-34.97,-42.46,284.0,11.85,8.33,31.76,15.9,0.93,0.47,18.73,9.37
2022/12,일진하이솔루스(주),271940,-71.71,-21.42,194.0,8.83,2.54,285.62,144.62,6.43,3.26,354.22,179.35
2007/12,일진홀딩스(주),15860,0.0,0.0,538.0,107.63,4.67,30.93,7.24,2.81,0.66,0.0,0.0
2008/12,일진홀딩스(주),15860,59.84,0.0,-92.0,214.67,5.76,174.41,26.28,2.49,0.38,0.0,0.0
2009/12,일진홀딩스(주),15860,0.25,0.0,165.0,132.88,6.08,28.32,13.81,0.95,0.46,0.0,0.0
2010/12,일진홀딩스(주),15860,4.15,104.52,336.0,114.58,5.23,102.56,58.59,0.84,0.48,0.0,0.0
2011/12,일진홀딩스(주),15860,0.0,0.0,-192.0,132.15,-0.07,41.79,15.17,0.82,0.3,1025.28,372.21
2012/12,일진홀딩스(주),15860,0.0,0.0,-510.0,165.62,-0.76,0.0,0.0,0.45,0.29,0.0,0.0
2013/12,일진홀딩스(주),15860,0.0,0.0,66.0,164.56,3.2,93.38,38.18,0.71,0.29,0.0,0.0
2014/12,일진홀딩스(주),15860,28.38,391.96,301.0,154.38,4.47,24.65,10.65,1.34,0.58,163.04,70.41
2015/12,일진홀딩스(주),15860,-26.53,23.67,366.0,136.08,3.44,280.24,93.47,2.89,0.96,166.1,55.4
2016/12,일진홀딩스(주),15860,-94.67,-181.08,-296.0,135.67,0.19,0.0,0.0,2.19,0.87,0.0,0.0
2017/12,일진홀딩스(주),15860,300.63,0.0,-427.0,139.76,0.69,0.0,0.0,1.52,0.94,135.67,83.8
2018/12,일진홀딩스(주),15860,268.53,0.0,-31.0,149.5,2.59,16.63,5.86,1.4,0.49,50.06,17.65
2019/12,일진홀딩스(주),15860,31.38,0.0,274.0,130.13,3.53,51.53,19.06,1.3,0.48,47.48,17.56
2020/12,일진홀딩스(주),15860,-12.86,-19.74,220.0,122.99,2.95,59.84,16.09,1.37,0.37,73.53,19.77
2021/12,일진홀딩스(주),15860,40.38,98.48,437.0,82.13,3.25,101.87,51.89,1.93,0.98,108.35,55.19
2022/12,일진홀딩스(주),15860,16.0,-8.22,400.0,74.7,3.13,48.64,23.69,1.54,0.75,50.01,24.36
2007/12,자이에스앤디(주),317400,,,,,,,,,,,
2008/12,자이에스앤디(주),317400,,,,,,,,,,,
2009/12,자이에스앤디(주),317400,,,,,,,,,,,
2010/12,자이에스앤디(주),317400,,,,,,,,,,,
2011/12,자이에스앤디(주),317400,,,,,,,,,,,
2012/12,자이에스앤디(주),317400,,,,,,,,,,,
2013/12,자이에스앤디(주),317400,,,,,,,,,,,
2014/12,자이에스앤디(주),317400,,,,,,,,,,,
2015/12,자이에스앤디(주),317400,,,,,,,,,,,
2016/12,자이에스앤디(주),317400,,,,,,,,,,,
2017/12,자이에스앤디(주),317400,,,,,,,,,,,
2018/12,자이에스앤디(주),317400,0.0,0.0,964.0,260.44,6.82,0.0,0.0,0.0,0.0,0.0,0.0
2019/12,자이에스앤디(주),317400,13.63,16.02,677.0,91.88,5.93,1.3,0.93,0.12,0.08,0.71,0.51
2020/12,자이에스앤디(주),317400,65.98,68.18,781.0,154.26,7.68,17.16,3.57,2.32,0.48,27.67,5.76
2021/12,자이에스앤디(주),317400,0.0,0.0,1052.0,76.54,11.66,13.9,8.07,1.74,1.01,4.77,2.77
2022/12,자이에스앤디(주),317400,291.35,163.22,2447.0,170.44,8.02,6.5,3.66,1.05,0.59,28.44,15.99
2007/12,자화전자(주),33240,0.0,0.0,547.0,38.58,6.32,16.39,9.62,1.31,0.77,7.45,4.37
2008/12,자화전자(주),33240,-16.64,-2.37,573.0,43.62,5.37,15.84,6.17,1.2,0.47,10.4,4.05
2009/12,자화전자(주),33240,54.23,-34.82,380.0,36.25,5.97,38.18,10.72,1.74,0.49,30.44,8.55
2010/12,자화전자(주),33240,-95.84,-48.33,197.0,44.17,0.26,112.42,55.4,1.34,0.66,0.0,0.0
2011/12,자화전자(주),33240,5968.08,471.25,1123.0,55.98,8.06,17.91,8.34,1.41,0.66,9.78,4.55
2012/12,자화전자(주),33240,148.53,153.27,2745.0,46.03,15.36,12.85,6.07,2.01,0.95,7.38,3.48
2013/12,자화전자(주),33240,10.2,0.05,2607.0,48.77,11.83,14.35,7.84,2.72,1.49,26.6,14.53
2014/12,자화전자(주),33240,-53.52,-48.88,1333.0,38.64,7.9,12.24,5.86,1.67,0.8,13.18,6.31
2015/12,자화전자(주),33240,-6.12,-9.49,1206.0,45.24,9.05,15.73,8.93,1.22,0.69,17.31,9.83
2016/12,자화전자(주),33240,-20.05,-27.21,877.0,49.92,6.48,30.18,18.84,1.33,0.83,158.81,99.15
2017/12,자화전자(주),33240,44.28,63.65,1406.0,62.46,6.26,29.56,15.68,2.04,1.08,16.92,8.97
2018/12,자화전자(주),33240,-127.67,-105.42,-76.0,27.17,-2.15,571.57,195.38,2.04,0.7,0.0,0.0
2019/12,자화전자(주),33240,0.0,0.0,-17.0,25.07,-2.52,22.49,12.59,0.99,0.56,0.0,0.0
2020/12,자화전자(주),33240,0.0,0.0,-377.0,30.66,-6.42,0.0,0.0,1.53,0.29,0.0,0.0
2021/12,자화전자(주),33240,0.0,0.0,1279.0,46.59,4.69,40.97,20.37,1.79,0.89,26.68,13.27
2022/12,자화전자(주),33240,0.0,0.0,-2101.0,47.39,-4.02,0.0,0.0,2.15,1.03,75.53,36.31
2007/12,전방(주),950,0.0,0.0,-5157.0,93.26,-0.33,0.0,0.0,0.68,0.38,0.0,0.0
2008/12,전방(주),950,0.0,0.0,-27845.0,142.64,0.98,0.0,0.0,0.69,0.41,0.0,0.0
2009/12,전방(주),950,383.04,0.0,7936.0,123.84,3.82,5.93,4.04,0.46,0.31,4.26,2.91
2010/12,전방(주),950,110.26,54.43,0.0,72.34,6.8,6.97,2.78,0.36,0.14,5.85,2.33
2011/12,전방(주),950,0.0,0.0,0.0,119.64,-8.97,0.0,0.0,0.38,0.19,0.0,0.0
2012/12,전방(주),950,0.0,0.0,-31060.0,168.87,-13.04,0.0,0.0,0.31,0.2,0.0,0.0
2013/12,전방(주),950,0.0,0.0,419.0,162.21,2.49,48.57,33.31,0.3,0.21,8.66,5.94
2014/12,전방(주),950,0.0,0.0,-20676.0,186.62,-4.61,0.0,0.0,0.59,0.26,0.0,0.0
2015/12,전방(주),950,0.0,0.0,-20607.0,179.43,-4.43,0.0,0.0,0.7,0.31,30.05,13.1
2016/12,전방(주),950,0.0,0.0,-14828.0,191.29,-6.21,0.0,0.0,0.63,0.25,23.98,9.37
2017/12,전방(주),950,0.0,0.0,-10570.0,177.71,-9.95,0.0,0.0,0.39,0.22,0.0,0.0
2018/12,전방(주),950,0.0,0.0,-20406.0,191.25,-5.84,0.0,0.0,0.41,0.21,0.0,0.0
2019/12,전방(주),950,0.0,0.0,-35329.0,194.38,-22.18,0.0,0.0,0.26,0.18,0.0,0.0
2020/12,전방(주),950,0.0,0.0,5181.0,166.11,-17.08,9.02,2.09,0.5,0.11,0.0,0.0
2021/12,전방(주),950,0.0,-97.29,140.0,166.14,5.5,279.07,176.83,0.54,0.34,0.0,0.0
2022/12,전방(주),950,0.0,42082.79,59197.0,44.68,-28.06,2.15,0.9,0.7,0.29,0.0,0.0
2007/12,제이더블유생명과학(주),234080,,,,,,,,,,,
2008/12,제이더블유생명과학(주),234080,,,,,,,,,,,
2009/12,제이더블유생명과학(주),234080,,,,,,,,,,,
2010/12,제이더블유생명과학(주),234080,0.0,0.0,1157.0,177.62,13.72,0.0,0.0,0.0,0.0,0.0,0.0
2011/12,제이더블유생명과학(주),234080,-16.34,-57.24,527.0,162.99,11.29,0.0,0.0,0.0,0.0,0.0,0.0
2012/12,제이더블유생명과학(주),234080,0.0,0.0,729.0,128.3,9.83,0.0,0.0,0.0,0.0,0.0,0.0
2013/12,제이더블유생명과학(주),234080,-9.5,-52.92,265.0,121.79,8.94,0.0,0.0,0.0,0.0,0.0,0.0
2014/12,제이더블유생명과학(주),234080,84.41,473.1,1182.0,112.95,13.15,0.0,0.0,0.0,0.0,0.0,0.0
2015/12,제이더블유생명과학(주),234080,27.69,37.49,1625.0,117.16,14.81,0.0,0.0,0.0,0.0,0.0,0.0
2016/12,제이더블유생명과학(주),234080,15.94,17.86,1915.0,112.89,16.35,24.39,12.83,4.37,2.3,23.81,12.53
2017/12,제이더블유생명과학(주),234080,9.92,10.69,2120.0,94.45,16.56,22.93,13.25,4.21,2.43,15.59,9.01
2018/12,제이더블유생명과학(주),234080,-0.99,-5.73,999.0,83.84,15.17,35.91,10.37,6.07,1.75,16.09,4.65
2019/12,제이더블유생명과학(주),234080,26.37,38.67,1385.0,64.26,17.48,22.27,13.06,4.72,2.77,19.92,11.68
2020/12,제이더블유생명과학(주),234080,32.61,-21.14,1093.0,61.82,21.5,25.17,10.08,3.66,1.46,9.31,3.73
2021/12,제이더블유생명과학(주),234080,-27.97,-25.36,829.0,66.9,16.73,21.99,12.73,3.19,1.85,13.25,7.67
2022/12,제이더블유생명과학(주),234080,-4.67,15.86,966.0,80.24,14.34,12.93,9.13,1.91,1.35,18.25,12.89
2007/12,제이더블유중외제약(주),1060,0.0,0.0,1683.0,139.97,10.72,36.4,18.63,3.0,1.54,21.52,11.02
2008/12,제이더블유중외제약(주),1060,-11.12,-26.57,692.0,138.18,8.38,65.87,8.45,2.72,0.35,0.0,0.0
2009/12,제이더블유중외제약(주),1060,1.39,69.73,1150.0,165.09,8.17,22.43,7.43,1.47,0.49,0.0,0.0
2010/12,제이더블유중외제약(주),1060,0.0,0.0,366.0,248.27,5.78,83.99,56.78,1.27,0.86,0.0,0.0
2011/12,제이더블유중외제약(주),1060,0.0,0.0,-991.0,291.83,3.86,0.0,0.0,1.74,0.88,0.0,0.0
2012/12,제이더블유중외제약(주),1060,0.0,0.0,-1881.0,268.53,2.39,0.0,0.0,1.63,0.99,3.46,2.1
2013/12,제이더블유중외제약(주),1060,173.03,0.0,173.0,193.6,6.57,144.45,87.91,1.74,1.06,15.55,9.46
2014/12,제이더블유중외제약(주),1060,-30.08,-36.4,42.0,165.44,4.39,189.5,135.22,1.66,1.19,43.89,31.32
2015/12,제이더블유중외제약(주),1060,18.86,35.56,72.0,172.17,4.96,762.25,158.9,6.1,1.27,0.0,0.0
2016/12,제이더블유중외제약(주),1060,14.0,-657.43,-616.0,135.63,5.25,0.0,0.0,7.95,2.49,303.91,95.09
2017/12,제이더블유중외제약(주),1060,-11.49,0.0,-75.0,132.99,4.32,0.0,0.0,4.78,3.38,34.83,24.64
2018/12,제이더블유중외제약(주),1060,-0.62,0.0,343.0,128.28,4.02,138.22,81.41,4.89,2.88,22.14,13.04
2019/12,제이더블유중외제약(주),1060,-188.09,-413.71,-1129.0,149.12,-3.72,0.0,0.0,4.74,2.33,17.44,8.58
2020/12,제이더블유중외제약(주),1060,0.0,0.0,-676.0,164.66,-0.24,0.0,0.0,5.47,2.19,14.9,5.97
2021/12,제이더블유중외제약(주),1060,0.0,0.0,-42.0,235.77,5.14,162.99,90.99,4.69,2.62,45.15,25.21
2022/12,제이더블유중외제약(주),1060,101.8,0.0,1331.0,178.16,9.2,21.93,11.52,3.29,1.73,12.06,6.33
2007/12,제이더블유홀딩스(주),96760,,,,,,,,,,,
2008/12,제이더블유홀딩스(주),96760,0.0,0.0,-581.0,200.06,8.58,0.0,0.0,0.97,0.28,0.0,0.0
2009/12,제이더블유홀딩스(주),96760,12.85,0.0,24.0,221.94,9.2,105.23,16.23,4.58,0.71,0.0,0.0
2010/12,제이더블유홀딩스(주),96760,-19.58,0.0,-246.0,286.84,7.43,6.6,2.93,1.1,0.49,0.0,0.0
2011/12,제이더블유홀딩스(주),96760,-85.14,0.0,-682.0,343.91,1.19,83.51,34.49,1.45,0.6,403.75,166.77
2012/12,제이더블유홀딩스(주),96760,-40.0,0.0,-454.0,424.25,0.72,0.0,0.0,1.04,0.79,0.0,0.0
2013/12,제이더블유홀딩스(주),96760,455.85,0.0,350.0,329.8,3.85,6.81,4.07,1.12,0.67,13.17,7.87
2014/12,제이더블유홀딩스(주),96760,15.09,0.0,-168.0,388.81,4.09,0.0,0.0,1.22,0.75,0.0,0.0
2015/12,제이더블유홀딩스(주),96760,42.37,0.0,3.0,300.61,5.37,126.59,21.13,4.83,0.81,0.0,0.0
2016/12,제이더블유홀딩스(주),96760,29.57,-4875.56,-148.0,331.08,6.33,0.0,0.0,6.57,2.38,175.55,63.65
2017/12,제이더블유홀딩스(주),96760,-4.44,0.0,877.0,260.63,6.06,0.0,0.0,4.17,2.74,174.0,114.43
2018/12,제이더블유홀딩스(주),96760,-19.58,-57.11,367.0,218.12,4.59,59.94,27.05,4.1,1.85,15.06,6.79
2019/12,제이더블유홀딩스(주),96760,-91.79,-244.33,-519.0,253.64,0.38,0.0,0.0,2.98,1.67,29.06,16.29
2020/12,제이더블유홀딩스(주),96760,1264.28,0.0,136.0,243.32,4.78,23.15,11.3,2.67,1.3,21.92,10.69
2021/12,제이더블유홀딩스(주),96760,84.12,-130.65,-41.0,249.64,8.71,51.18,25.84,2.36,1.19,34.29,17.31
2022/12,제이더블유홀딩스(주),96760,50.24,0.0,322.0,247.35,11.94,33.2,19.73,1.71,1.01,18.23,10.83
2007/12,제이준코스메틱(주),25620,0.0,0.0,-9.0,514.19,3.18,0.0,0.0,6.42,3.14,0.0,0.0
2008/12,제이준코스메틱(주),25620,272.98,0.0,14.0,248.6,8.92,81.96,21.72,1.59,0.42,0.0,0.0
2009/12,제이준코스메틱(주),25620,-59.85,257.92,51.0,212.29,4.68,17.52,7.14,1.15,0.47,3.58,1.46
2010/12,제이준코스메틱(주),25620,0.0,0.0,-200.0,277.36,-5.77,0.0,0.0,2.91,0.83,0.0,0.0
2011/12,제이준코스메틱(주),25620,0.0,0.0,-339.0,584.28,-14.38,0.0,0.0,8.06,1.55,0.0,0.0
2012/12,제이준코스메틱(주),25620,0.0,0.0,-135.0,336.04,-9.94,0.0,0.0,5.32,1.88,0.0,0.0
2013/12,제이준코스메틱(주),25620,0.0,0.0,-1911.0,2417.36,-42.57,0.0,0.0,16.73,2.63,0.0,0.0
2014/12,제이준코스메틱(주),25620,0.0,0.0,-1311.0,52.8,-282.08,0.0,0.0,2.23,0.24,0.0,0.0
2015/12,제이준코스메틱(주),25620,0.0,0.0,-251.0,150.97,-134.06,0.0,0.0,81.77,11.88,0.0,0.0
2016/12,제이준코스메틱(주),25620,0.0,0.0,346.0,33.44,15.99,42.77,2.44,6.4,0.37,101.44,5.79
2017/12,제이준코스메틱(주),25620,66.02,110.53,1110.0,20.32,17.19,44.98,11.14,9.77,2.42,0.0,0.0
2018/12,제이준코스메틱(주),25620,0.0,0.0,-47.0,69.73,5.41,0.0,0.0,5.9,2.1,0.0,0.0
2019/12,제이준코스메틱(주),25620,-828.8,0.0,-3156.0,132.65,-98.85,0.0,0.0,5.49,1.66,78.09,23.55
2020/12,제이준코스메틱(주),25620,0.0,0.0,-637.0,46.9,-40.19,0.0,0.0,2.59,0.74,0.0,0.0
2021/12,제이준코스메틱(주),25620,0.0,0.0,-656.0,32.84,-84.17,0.0,0.0,2.44,0.82,247.72,83.48
2022/12,제이준코스메틱(주),25620,0.0,0.0,-7588.0,16.37,-170.79,0.0,0.0,13.29,0.0,0.0,0.0
2017/12,제일약품(주),271980,,,,,,,,,,,
2018/12,제일약품(주),271980,0.0,0.0,142.0,117.86,1.18,587.73,253.39,6.18,2.66,51.75,22.31
2019/12,제일약품(주),271980,-94.92,0.0,-721.0,136.17,0.06,0.0,0.0,4.83,2.36,27.47,13.41
2020/12,제일약품(주),271980,5414.32,0.0,473.0,137.51,1.87,190.85,24.46,10.32,1.32,0.0,0.0
2021/12,제일약품(주),271980,0.0,0.0,-854.0,154.85,-1.5,880.81,408.01,5.43,2.51,33.61,15.57
2022/12,제일약품(주),271980,0.0,0.0,-898.0,193.64,-1.87,0.0,0.0,3.06,1.38,0.0,0.0
2007/12,제일연마공업(주),1560,0.0,0.0,1667.0,18.8,12.17,10.58,3.2,1.74,0.53,18.09,5.47
2008/12,제일연마공업(주),1560,-27.68,-74.21,222.0,20.84,8.26,56.51,12.21,2.66,0.57,39.84,8.61
2009/12,제일연마공업(주),1560,0.0,0.0,719.0,36.59,8.94,6.65,3.98,0.81,0.49,5.93,3.55
2010/12,제일연마공업(주),1560,68.32,15.27,828.0,40.07,13.16,8.4,4.57,0.96,0.52,9.44,5.14
2011/12,제일연마공업(주),1560,-13.73,-6.44,754.0,32.22,10.5,9.09,6.45,0.97,0.69,25.61,18.17
2012/12,제일연마공업(주),1560,-27.11,-2.65,725.0,29.11,7.8,7.92,6.61,0.79,0.66,4.84,4.04
2013/12,제일연마공업(주),1560,-23.74,-8.34,772.0,44.8,5.96,13.48,9.25,1.3,0.89,13.14,9.02
2014/12,제일연마공업(주),1560,33.98,-2.1,867.0,47.47,7.77,14.53,9.99,1.42,0.98,10.19,7.01
2015/12,제일연마공업(주),1560,-39.8,-59.38,352.0,45.77,4.77,67.1,29.08,2.44,1.06,20.92,9.06
2016/12,제일연마공업(주),1560,1.14,76.47,622.0,39.72,4.83,26.56,18.26,1.27,0.88,9.89,6.8
2017/12,제일연마공업(주),1560,50.7,-14.11,534.0,35.91,7.63,19.85,16.43,0.98,0.81,16.82,13.93
2018/12,제일연마공업(주),1560,-10.88,34.27,717.0,28.02,6.83,16.47,10.91,1.15,0.76,11.08,7.34
2019/12,제일연마공업(주),1560,23.44,19.02,853.0,22.01,8.54,20.96,13.15,1.21,0.76,14.27,8.96
2020/12,제일연마공업(주),1560,-48.3,-48.98,435.0,14.86,4.89,33.41,17.56,1.06,0.56,7.9,4.15
2021/12,제일연마공업(주),1560,84.46,86.37,813.0,14.61,8.28,22.88,15.7,1.29,0.89,72.2,49.56
2022/12,제일연마공업(주),1560,-22.34,-64.05,297.0,12.97,6.15,6989.4,3632.45,1.84,0.96,52.29,27.17
2007/12,제일파마홀딩스(주),2620,0.0,0.0,1023.0,82.06,5.83,15.53,6.51,1.54,0.64,13.55,5.68
2008/12,제일파마홀딩스(주),2620,-11.89,28.23,1312.0,72.09,4.91,11.26,4.12,1.28,0.47,0.0,0.0
2009/12,제일파마홀딩스(주),2620,145.85,59.67,2096.0,57.92,10.43,6.05,2.76,0.93,0.42,4.19,1.91
2010/12,제일파마홀딩스(주),2620,9.23,-6.46,1961.0,65.55,9.76,9.38,5.01,1.21,0.64,12.47,6.65
2011/12,제일파마홀딩스(주),2620,-22.04,3.15,2022.0,66.01,7.09,8.58,5.05,1.02,0.6,9.03,5.32
2012/12,제일파마홀딩스(주),2620,-80.74,-58.65,842.0,61.87,1.48,28.98,16.55,1.37,0.78,0.0,0.0
2013/12,제일파마홀딩스(주),2620,-78.28,-95.66,37.0,66.71,0.3,554.9,377.09,1.15,0.78,20.81,14.14
2014/12,제일파마홀딩스(주),2620,522.92,332.6,161.0,74.13,1.67,238.11,91.77,2.18,0.84,0.0,0.0
2015/12,제일파마홀딩스(주),2620,53.76,365.83,760.0,84.42,2.21,64.58,27.38,2.67,1.13,229.8,97.44
2016/12,제일파마홀딩스(주),2620,0.0,0.0,620.0,95.17,1.52,234.11,55.58,8.51,2.02,216.95,51.51
2017/12,제일파마홀딩스(주),2620,-96.88,6475.41,138848.0,15.93,0.66,1.53,0.5,4.84,1.58,138.37,45.11
2018/12,제일파마홀딩스(주),2620,3647.87,-98.64,1363.0,56.06,7.67,32.26,14.98,0.35,0.16,110.2,51.15
2019/12,제일파마홀딩스(주),2620,-17.74,-1382.34,-5906.0,75.24,1.23,0.0,0.0,1.18,0.55,432.98,202.45
2020/12,제일파마홀딩스(주),2620,149.6,0.0,745.0,77.73,2.95,24.79,5.99,1.26,0.31,1193.79,288.32
2021/12,제일파마홀딩스(주),2620,0.0,0.0,-227.0,78.37,-1.18,111.56,60.27,1.01,0.55,0.0,0.0
2022/12,제일파마홀딩스(주),2620,0.0,0.0,-4857.0,106.22,-0.95,0.0,0.0,0.87,0.43,0.0,0.0
2007/12,조광페인트(주),4910,0.0,0.0,421.0,84.37,4.7,11.5,6.98,0.94,0.57,41.61,25.26
2008/12,조광페인트(주),4910,-27.36,-12.27,369.0,94.44,3.05,9.51,4.29,0.64,0.29,0.0,0.0
2009/12,조광페인트(주),4910,91.92,286.52,1427.0,78.44,5.75,3.84,1.35,0.82,0.29,16.72,5.87
2010/12,조광페인트(주),4910,0.0,0.0,1361.0,70.58,5.75,5.79,4.07,0.58,0.41,5.65,3.97
2011/12,조광페인트(주),4910,-32.14,-57.81,574.0,73.76,3.62,10.88,6.43,0.59,0.35,0.0,0.0
2012/12,조광페인트(주),4910,17.42,111.46,1214.0,71.18,4.1,67.53,14.46,1.79,0.38,25.68,5.5
